ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
217544_at,0.9643,0.8646153,-0.172074,-5.77695,-0.0280992,MIR3916,microRNA 3916
205396_at,0.9643,0.8646601,0.172017,-5.77696,0.041405,SMAD3,SMAD family member 3
205534_at,0.9643,0.8646622,0.172014,-5.77696,0.0717542,PCDH7,protocadherin 7
219713_at,0.9643,0.8646667,-0.172008,-5.77696,-0.0292142,SHPK,sedoheptulokinase
217804_s_at,0.9643,0.8647575,0.171892,-5.77698,0.0521292,ILF3,interleukin enhancer binding factor 3
207672_at,0.9645,0.8649157,-0.171689,-5.77702,-0.0277387,RFX4,regulatory factor X4
216676_x_at,0.9645,0.8649586,0.171634,-5.77702,0.028255,KIR3DL3,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3"
209017_s_at,0.9645,0.865058,0.171506,-5.77704,0.0476704,LONP1,"lon peptidase 1, mitochondrial"
203767_s_at,0.9645,0.8650871,0.171469,-5.77705,0.0547996,STS,"steroid sulfatase (microsomal), isozyme S"
210272_at,0.9646,0.8651904,0.171336,-5.77707,0.0578425,CYP2B7P,"cytochrome P450 family 2 subfamily B member 7, pseudogene"
213839_at,0.9646,0.8652457,0.171265,-5.77708,0.0536229,CLMN,calmin
203719_at,0.9646,0.8653807,0.171092,-5.77711,0.0388354,ERCC1,"ERCC excision repair 1, endonuclease non-catalytic subunit"
217557_s_at,0.9646,0.8653902,-0.171079,-5.77711,-0.01936,CPM,carboxypeptidase M
210012_s_at,0.9646,0.8654727,-0.170974,-5.77713,-0.0259904,EWSR1,EWS RNA binding protein 1
205796_at,0.9646,0.8655355,-0.170893,-5.77714,-0.0276333,TCP11L1,t-complex 11 like 1
204405_x_at,0.9646,0.8655364,-0.170892,-5.77714,-0.0568025,DIMT1,DIM1 dimethyladenosine transferase 1 homolog
200973_s_at,0.9646,0.8655877,0.170826,-5.77715,0.1190187,TSPAN3,tetraspanin 3
207746_at,0.9646,0.8655948,0.170817,-5.77716,0.0540583,POLQ,DNA polymerase theta
219112_at,0.9647,0.8656819,0.170705,-5.77717,0.0284658,RAPGEF6,Rap guanine nucleotide exchange factor 6
215011_at,0.9647,0.865752,-0.170615,-5.77719,-0.0435242,SNHG3///SNORA73A,"small nucleolar RNA host gene 3///small nucleolar RNA, H/ACA box 73A"
204387_x_at,0.9647,0.8658478,-0.170492,-5.77721,-0.0469075,MRPL57,mitochondrial ribosomal protein L57
213453_x_at,0.9647,0.865857,-0.17048,-5.77721,-0.0849167,GAPDH,glyceraldehyde-3-phosphate dehydrogenase
218711_s_at,0.9648,0.8659186,-0.170401,-5.77722,-0.0430608,SDPR,serum deprivation response
205370_x_at,0.9648,0.8659848,0.170316,-5.77724,0.0694146,DBT,dihydrolipoamide branched chain transacylase E2
204404_at,0.9648,0.86607,0.170207,-5.77725,0.0440838,SLC12A2,solute carrier family 12 member 2
221012_s_at,0.9648,0.8660985,-0.17017,-5.77726,-0.0586275,TRIM8,tripartite motif containing 8
200764_s_at,0.9648,0.8661737,-0.170074,-5.77727,-0.0747354,CTNNA1,catenin alpha 1
203106_s_at,0.9648,0.8662018,0.170038,-5.77728,0.0188558,VPS41,"VPS41, HOPS complex subunit"
221957_at,0.9648,0.8662218,-0.170012,-5.77728,-0.0545217,PDK3,pyruvate dehydrogenase kinase 3
210965_x_at,0.9648,0.866229,0.170003,-5.77729,0.0217875,CDK13,cyclin dependent kinase 13
206835_at,0.9648,0.8663321,-0.16987,-5.77731,-0.0381604,STATH,statherin
204421_s_at,0.9648,0.866392,0.169793,-5.77732,0.0363804,FGF2,fibroblast growth factor 2
218982_s_at,0.9648,0.8663993,-0.169784,-5.77732,-0.0781246,MRPS17,mitochondrial ribosomal protein S17
208716_s_at,0.9648,0.8664905,0.169667,-5.77734,0.0802692,TMCO1,transmembrane and coiled-coil domains 1
203751_x_at,0.9648,0.8665114,0.16964,-5.77734,0.0822083,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
200686_s_at,0.9649,0.8666851,-0.169417,-5.77738,-0.0664867,SRSF11,serine and arginine rich splicing factor 11
216693_x_at,0.9649,0.8666941,0.169406,-5.77738,0.0784954,HDGFRP3,"hepatoma-derived growth factor, related protein 3"
216369_at,0.9649,0.866736,-0.169352,-5.77739,-0.0230404,,
221025_x_at,0.9649,0.8667782,-0.169298,-5.7774,-0.0408704,PUS7L,pseudouridylate synthase 7 like
208897_s_at,0.9649,0.8669164,-0.169121,-5.77743,-0.0667817,DDX18,DEAD-box helicase 18
207698_at,0.9649,0.8669454,-0.169083,-5.77743,-0.026485,LINC01558,long intergenic non-protein coding RNA 1558
212020_s_at,0.9649,0.8669507,0.169076,-5.77743,0.0697925,MKI67,marker of proliferation Ki-67
209616_s_at,0.9649,0.8670108,0.168999,-5.77745,0.08309,LOC100653057///CES1,liver carboxylesterase 1-like///carboxylesterase 1
216964_at,0.9649,0.8670125,-0.168997,-5.77745,-0.032575,USP22,ubiquitin specific peptidase 22
211228_s_at,0.9649,0.8670291,0.168976,-5.77745,0.0481833,RAD17,RAD17 checkpoint clamp loader component
213995_at,0.965,0.8671338,0.168842,-5.77747,0.0232413,ATP5S,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)"
201870_at,0.9651,0.867262,-0.168677,-5.7775,-0.033105,TOMM34,translocase of outer mitochondrial membrane 34
200087_s_at,0.9651,0.8672971,0.168632,-5.7775,0.1018946,TMED2,transmembrane p24 trafficking protein 2
201475_x_at,0.9652,0.8673923,-0.16851,-5.77752,-0.0608921,MIR6758///MARS,microRNA 6758///methionyl-tRNA synthetase
200712_s_at,0.9652,0.8674534,0.168431,-5.77754,0.0653479,MAPRE1,microtubule associated protein RP/EB family member 1
215226_at,0.9654,0.8676852,-0.168134,-5.77758,-0.0346867,EXPH5,exophilin 5
201501_s_at,0.9654,0.8677292,-0.168077,-5.77759,-0.04027,GRSF1,G-rich RNA sequence binding factor 1
208858_s_at,0.9654,0.8677484,0.168053,-5.7776,0.0366979,ESYT1,extended synaptotagmin 1
202850_at,0.9654,0.8679396,-0.167807,-5.77763,-0.0675321,ABCD3,ATP binding cassette subfamily D member 3
221246_x_at,0.9654,0.867967,-0.167772,-5.77764,-0.0601129,TNS1,tensin 1
213257_at,0.9654,0.8680392,0.16768,-5.77765,0.0263096,SARM1,sterile alpha and TIR motif containing 1
213700_s_at,0.9654,0.8680946,-0.167609,-5.77767,-0.0822896,PKM,"pyruvate kinase, muscle"
220718_at,0.9654,0.8681629,0.167521,-5.77768,0.0214767,HEXA-AS1,HEXA antisense RNA 1
211902_x_at,0.9654,0.8681696,-0.167512,-5.77768,-0.0440213,YME1L1,YME1 like 1 ATPase
212136_at,0.9654,0.8681834,-0.167495,-5.77768,-0.0805067,ATP2B4,ATPase plasma membrane Ca2+ transporting 4
208246_x_at,0.9654,0.8682319,0.167432,-5.77769,0.0748771,,
215853_at,0.9654,0.8682432,0.167418,-5.7777,0.0267696,,
205569_at,0.9654,0.8682705,0.167383,-5.7777,0.0622438,LAMP3,lysosomal associated membrane protein 3
202028_s_at,0.9654,0.8682726,-0.16738,-5.7777,-0.08707,RPL38,ribosomal protein L38
204959_at,0.9654,0.8683043,-0.167339,-5.77771,-0.0403837,MNDA,myeloid cell nuclear differentiation antigen
217259_at,0.9654,0.8683107,0.167331,-5.77771,0.035365,,
209607_x_at,0.9654,0.8684257,0.167184,-5.77773,0.0500487,SLX1B-SULT1A4///SLX1A-SULT1A3///SULT1A4///SULT1A3,SLX1B-SULT1A4 readthrough (NMD candidate)///SLX1A-SULT1A3 readthrough (NMD candidate)///sulfotransferase family 1A member 4///sulfotransferase family 1A member 3
210859_x_at,0.9655,0.8685489,-0.167026,-5.77776,-0.0362608,CLN3,"CLN3, battenin"
207799_x_at,0.9656,0.8686277,0.166925,-5.77777,0.0338229,ARMCX4,"armadillo repeat containing, X-linked 4"
214615_at,0.9657,0.8687533,-0.166764,-5.7778,-0.0258233,P2RY10,purinergic receptor P2Y10
59705_at,0.9657,0.8689076,-0.166566,-5.77783,-0.0182996,SCLY,selenocysteine lyase
214166_at,0.9657,0.8689216,0.166548,-5.77783,0.023745,SDHB,succinate dehydrogenase complex iron sulfur subunit B
205486_at,0.9658,0.8690255,0.166414,-5.77785,0.03882,TESK2,testis-specific kinase 2
208420_x_at,0.9659,0.869138,0.16627,-5.77788,0.0357958,SUPT6H,"SPT6 homolog, histone chaperone"
214364_at,0.9659,0.8691734,0.166225,-5.77788,0.03231,MTERF4,mitochondrial transcription termination factor 4
214363_s_at,0.9659,0.8692389,0.166141,-5.7779,0.1077171,SNHG4///MATR3,small nucleolar RNA host gene 4///matrin 3
214751_at,0.966,0.8693873,0.16595,-5.77793,0.0368354,ZNF468,zinc finger protein 468
204449_at,0.966,0.8694743,0.165839,-5.77794,0.0239446,PDCL,phosducin like
215543_s_at,0.966,0.8694872,-0.165822,-5.77795,-0.0473892,LARGE1,LARGE xylosyl- and glucuronyltransferase 1
201539_s_at,0.966,0.8695412,-0.165753,-5.77796,-0.1429758,FHL1,four and a half LIM domains 1
210886_x_at,0.9662,0.8696978,0.165552,-5.77799,0.0332917,TP53TG1,TP53 target 1 (non-protein coding)
201567_s_at,0.9662,0.8698626,0.165341,-5.77802,0.0399433,GOLGA4,golgin A4
205216_s_at,0.9662,0.8699128,0.165276,-5.77803,0.031885,APOH,apolipoprotein H
220416_at,0.9662,0.8699157,-0.165272,-5.77803,-0.0367846,ATP8B4,ATPase phospholipid transporting 8B4 (putative)
207688_s_at,0.9662,0.8699401,0.165241,-5.77804,0.0408838,INHBC,inhibin beta C subunit
210719_s_at,0.9663,0.8700625,0.165084,-5.77806,0.0606396,HMG20B,high mobility group 20B
218842_at,0.9663,0.87009,0.165049,-5.77807,0.0332796,RPAP3,RNA polymerase II associated protein 3
211455_at,0.9665,0.8702653,0.164824,-5.7781,0.0193829,,
206929_s_at,0.9665,0.8704023,0.164648,-5.77813,0.0443942,NFIC,nuclear factor I C
210395_x_at,0.9665,0.8704436,-0.164595,-5.77814,-0.0220267,MYL4,myosin light chain 4
214953_s_at,0.9665,0.8704485,-0.164589,-5.77814,-0.0898508,APP,amyloid beta precursor protein
207294_at,0.9667,0.8706103,-0.164382,-5.77817,-0.1133442,AGTR2,angiotensin II receptor type 2
201090_x_at,0.9668,0.8708127,0.164122,-5.77821,0.0507917,TUBA1B,tubulin alpha 1b
211450_s_at,0.9668,0.8708207,0.164112,-5.77821,0.0990462,MSH6,mutS homolog 6
210330_at,0.9668,0.8709322,0.163969,-5.77823,0.019065,SGCD,sarcoglycan delta
210002_at,0.9668,0.8709555,0.163939,-5.77824,0.0545221,GATA6,GATA binding protein 6
214841_at,0.9668,0.8710552,0.163811,-5.77826,0.0188192,CNIH3,cornichon family AMPA receptor auxiliary protein 3
208909_at,0.9668,0.8710614,-0.163803,-5.77826,-0.0860075,UQCRFS1,"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1"
219120_at,0.9668,0.8710767,-0.163784,-5.77826,-0.0256213,WDCP,WD repeat and coiled coil containing
218327_s_at,0.9668,0.8710921,-0.163764,-5.77826,-0.029855,SNAP29,synaptosome associated protein 29
218919_at,0.967,0.8713063,0.163489,-5.77831,0.0532617,ZFAND1,zinc finger AN1-type containing 1
219737_s_at,0.967,0.8713605,-0.16342,-5.77832,-0.0643888,PCDH9,protocadherin 9
215355_at,0.967,0.8713765,-0.163399,-5.77832,-0.0169217,POU2F3,POU class 2 homeobox 3
202547_s_at,0.9671,0.8715046,-0.163235,-5.77835,-0.0519654,ARHGEF7,Rho guanine nucleotide exchange factor 7
204346_s_at,0.9671,0.8715745,0.163145,-5.77836,0.0264992,RASSF1,Ras association domain family member 1
205185_at,0.9671,0.8716299,-0.163074,-5.77837,-0.1186329,SPINK5,"serine peptidase inhibitor, Kazal type 5"
200903_s_at,0.9672,0.8718163,-0.162835,-5.77841,-0.0886837,AHCY,adenosylhomocysteinase
215230_x_at,0.9672,0.8718676,0.16277,-5.77842,0.0422746,EIF3CL///EIF3C,eukaryotic translation initiation factor 3 subunit C-like///eukaryotic translation initiation factor 3 subunit C
206838_at,0.9672,0.8719013,0.162726,-5.77842,0.0517079,TBX19,T-box 19
212516_at,0.9672,0.8719661,-0.162643,-5.77844,-0.0442225,ARAP1,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
216522_at,0.9672,0.8719772,-0.162629,-5.77844,-0.0170058,OR2B6,olfactory receptor family 2 subfamily B member 6
220392_at,0.9672,0.8720455,-0.162542,-5.77845,-0.0329329,EBF2,early B-cell factor 2
216662_at,0.9672,0.8720504,-0.162535,-5.77845,-0.0307933,MYO7B,myosin VIIB
201510_at,0.9672,0.8721578,-0.162398,-5.77847,-0.0881433,ELF3,E74 like ETS transcription factor 3
217423_at,0.9672,0.8721951,0.16235,-5.77848,0.0305521,,
203926_x_at,0.9672,0.8722068,0.162335,-5.77848,0.0370975,ATP5D,"ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit"
209277_at,0.9672,0.8722391,0.162293,-5.77849,0.0653417,TFPI2,tissue factor pathway inhibitor 2
202901_x_at,0.9672,0.87227,0.162254,-5.7785,0.0256658,CTSS,cathepsin S
205719_s_at,0.9672,0.8722989,0.162217,-5.7785,0.0170383,LOC101929036///PAH,uncharacterized LOC101929036///phenylalanine hydroxylase
206591_at,0.9672,0.872359,-0.16214,-5.77851,-0.0255725,RAG1,recombination activating gene 1
33736_at,0.9672,0.8724214,-0.16206,-5.77853,-0.0373717,STOML1,stomatin like 1
214484_s_at,0.9672,0.8724265,0.162053,-5.77853,0.0504233,SIGMAR1,sigma non-opioid intracellular receptor 1
204652_s_at,0.9673,0.8725373,0.161911,-5.77855,0.0339917,NRF1,nuclear respiratory factor 1
204102_s_at,0.9673,0.8725958,0.161836,-5.77856,0.0557567,EEF2,eukaryotic translation elongation factor 2
209011_at,0.9673,0.8726417,-0.161777,-5.77857,-0.0372067,TRIO,trio Rho guanine nucleotide exchange factor
201007_at,0.9673,0.8727485,0.16164,-5.77859,0.0503467,HADHB,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit"
220869_at,0.9673,0.8727521,-0.161636,-5.77859,-0.0174567,UBA6,ubiquitin like modifier activating enzyme 6
208159_x_at,0.9673,0.8727932,0.161583,-5.7786,0.0558229,DDX11,DEAD/H-box helicase 11
214927_at,0.9673,0.8728373,0.161527,-5.77861,0.0272975,ITGBL1,integrin subunit beta like 1
206664_at,0.9673,0.8728922,0.161456,-5.77862,0.0162121,SI,sucrase-isomaltase
219670_at,0.9673,0.8728958,-0.161452,-5.77862,-0.0389508,BEND5,BEN domain containing 5
205021_s_at,0.9673,0.8729155,0.161426,-5.77862,0.0412521,FOXN3,forkhead box N3
218814_s_at,0.9673,0.8729981,0.16132,-5.77864,0.0270733,TMEM206,transmembrane protein 206
202487_s_at,0.9673,0.8730294,-0.16128,-5.77864,-0.0865108,H2AFV,H2A histone family member V
221640_s_at,0.9673,0.8730454,0.16126,-5.77865,0.0549571,PIDD1,p53-induced death domain protein 1
219000_s_at,0.9673,0.8731122,-0.161174,-5.77866,-0.0318621,DSCC1,DNA replication and sister chromatid cohesion 1
212443_at,0.9674,0.8732534,-0.160993,-5.77869,-0.061375,NBEAL2,neurobeachin like 2
201113_at,0.9674,0.8732733,-0.160968,-5.77869,-0.0392287,TUFM,"Tu translation elongation factor, mitochondrial"
207277_at,0.9674,0.8733356,-0.160888,-5.7787,-0.0343242,CD209,CD209 molecule
220002_at,0.9676,0.8735461,-0.160618,-5.77874,-0.0263662,KIF26B,kinesin family member 26B
206456_at,0.9676,0.873577,0.160579,-5.77875,0.0263104,GABRA5,gamma-aminobutyric acid type A receptor alpha5 subunit
221939_at,0.9676,0.8736498,0.160485,-5.77876,0.0489833,YIPF2,Yip1 domain family member 2
204736_s_at,0.9676,0.873717,-0.160399,-5.77878,-0.0405979,CSPG4,chondroitin sulfate proteoglycan 4
211122_s_at,0.9677,0.8737748,-0.160325,-5.77879,-0.0548279,CXCL11,C-X-C motif chemokine ligand 11
213533_at,0.9677,0.8738327,0.160251,-5.7788,0.0400488,NSG1,neuron specific gene family member 1
209037_s_at,0.9677,0.8738593,-0.160217,-5.7788,-0.0412158,EHD1,EH domain containing 1
202743_at,0.9678,0.8739941,0.160044,-5.77883,0.0891717,PIK3R3,phosphoinositide-3-kinase regulatory subunit 3
218516_s_at,0.9678,0.8740864,-0.159926,-5.77885,-0.0376317,IMPAD1,inositol monophosphatase domain containing 1
216762_at,0.9678,0.8741604,-0.159831,-5.77886,-0.0360696,,
203219_s_at,0.9678,0.8741863,-0.159798,-5.77887,-0.0378246,APRT,adenine phosphoribosyltransferase
210815_s_at,0.9679,0.8743305,-0.159613,-5.7789,-0.0629825,CALCRL,calcitonin receptor like receptor
211871_x_at,0.9679,0.8744328,-0.159482,-5.77891,-0.042015,GNB5,G protein subunit beta 5
214734_at,0.9679,0.8745832,0.159289,-5.77894,0.0833971,EXPH5,exophilin 5
203350_at,0.9679,0.8745949,-0.159274,-5.77895,-0.0336233,AP1G1,adaptor related protein complex 1 gamma 1 subunit
211970_x_at,0.9679,0.8746101,0.159255,-5.77895,0.0458729,ACTG1///ACTB,actin gamma 1///actin beta
206021_at,0.9679,0.8746264,0.159234,-5.77895,0.0259825,SCAND2P,SCAN domain containing 2 pseudogene
204701_s_at,0.9679,0.8746729,-0.159174,-5.77896,-0.01822,STOML1,stomatin like 1
207645_s_at,0.9679,0.8747051,-0.159133,-5.77897,-0.0378854,CHD1L,chromodomain helicase DNA binding protein 1 like
64899_at,0.9679,0.8747217,-0.159112,-5.77897,-0.0212125,PLPPR2,phospholipid phosphatase related 2
210269_s_at,0.9679,0.8747512,0.159074,-5.77898,0.0454463,AKAP17A,A-kinase anchoring protein 17A
220809_at,0.9679,0.8747702,-0.15905,-5.77898,-0.0163404,,
203474_at,0.9679,0.8747922,0.159021,-5.77898,0.0542163,IQGAP2,IQ motif containing GTPase activating protein 2
211762_s_at,0.9679,0.874845,0.158954,-5.77899,0.09211,KPNA2,karyopherin subunit alpha 2
217023_x_at,0.9679,0.8749158,-0.158863,-5.77901,-0.0802358,TPSB2///TPSAB1,tryptase beta 2 (gene/pseudogene)///tryptase alpha/beta 1
213171_s_at,0.9679,0.8750029,-0.158752,-5.77902,-0.0311658,MMP24,matrix metallopeptidase 24
207349_s_at,0.9679,0.8750627,-0.158675,-5.77904,-0.0407958,UCP3,uncoupling protein 3
216256_at,0.9679,0.8750874,-0.158643,-5.77904,-0.0381325,GRM8,glutamate metabotropic receptor 8
207813_s_at,0.9679,0.8750927,0.158636,-5.77904,0.0493779,FDXR,ferredoxin reductase
212643_at,0.9679,0.8751183,0.158604,-5.77905,0.0965942,MAPK1IP1L,mitogen-activated protein kinase 1 interacting protein 1 like
206998_x_at,0.9682,0.8754228,-0.158214,-5.7791,-0.0382904,PRB3,proline rich protein BstNI subfamily 3
217521_at,0.9682,0.8754703,-0.158153,-5.77911,-0.0311442,HAL,histidine ammonia-lyase
214505_s_at,0.9682,0.8757324,0.157817,-5.77916,0.1456775,FHL1,four and a half LIM domains 1
220305_at,0.9682,0.8757616,-0.15778,-5.77917,-0.0352571,MAVS,mitochondrial antiviral signaling protein
206521_s_at,0.9682,0.8757687,-0.157771,-5.77917,-0.0245633,GTF2A1,general transcription factor IIA subunit 1
214217_at,0.9682,0.8758343,-0.157686,-5.77918,-0.0239775,GRM5,glutamate metabotropic receptor 5
208226_x_at,0.9682,0.8758654,-0.157647,-5.77919,-0.0352792,ADAM22,ADAM metallopeptidase domain 22
207325_x_at,0.9682,0.8758948,-0.157609,-5.77919,-0.0190042,MAGEA1,MAGE family member A1
201360_at,0.9682,0.8759252,-0.15757,-5.7792,-0.0515817,CST3,cystatin C
215736_at,0.9682,0.8760366,0.157427,-5.77922,0.0325846,KCNV1,potassium voltage-gated channel modifier subfamily V member 1
211754_s_at,0.9682,0.8760532,-0.157406,-5.77922,-0.0336233,SLC25A17,solute carrier family 25 member 17
207809_s_at,0.9682,0.8760903,0.157359,-5.77923,0.0665342,ATP6AP1,ATPase H+ transporting accessory protein 1
203022_at,0.9682,0.8761651,-0.157263,-5.77925,-0.0529375,RNASEH2A,ribonuclease H2 subunit A
201847_at,0.9682,0.8762169,0.157196,-5.77926,0.1056142,LIPA,"lipase A, lysosomal acid type"
210091_s_at,0.9682,0.8762182,-0.157195,-5.77926,-0.0398958,DTNA,dystrobrevin alpha
218027_at,0.9682,0.8762349,0.157173,-5.77926,0.0868254,MRPL15,mitochondrial ribosomal protein L15
215506_s_at,0.9682,0.8762455,-0.15716,-5.77926,-0.0587992,DIRAS3,DIRAS family GTPase 3
213668_s_at,0.9682,0.876276,0.157121,-5.77927,0.0701308,SOX4,SRY-box 4
218590_at,0.9682,0.8763815,-0.156986,-5.77929,-0.0340504,C10orf2,chromosome 10 open reading frame 2
211440_x_at,0.9682,0.8764143,0.156944,-5.77929,0.03271,CYP3A43,cytochrome P450 family 3 subfamily A member 43
222328_x_at,0.9682,0.8765604,-0.156756,-5.77932,-0.0265738,,
219027_s_at,0.9682,0.8765726,0.156741,-5.77932,0.0345029,MYO9A,myosin IXA
220196_at,0.9682,0.8765886,-0.15672,-5.77933,-0.1335638,MUC16,"mucin 16, cell surface associated"
209413_at,0.9682,0.8766103,-0.156693,-5.77933,-0.0410883,B4GALT2,"beta-1,4-galactosyltransferase 2"
215387_x_at,0.9682,0.8766192,0.156681,-5.77933,0.0548237,,
209031_at,0.9682,0.8766604,0.156628,-5.77934,0.1018921,CADM1,cell adhesion molecule 1
202268_s_at,0.9682,0.8766635,0.156624,-5.77934,0.0559183,NAE1,NEDD8 activating enzyme E1 subunit 1
218539_at,0.9682,0.8768106,-0.156436,-5.77937,-0.04558,FBXO34,F-box protein 34
204665_at,0.9682,0.8768274,0.156415,-5.77937,0.0223854,SIKE1,suppressor of IKBKE 1
221178_at,0.9682,0.8768445,0.156393,-5.77937,0.0223687,BAIAP2L2,BAI1 associated protein 2 like 2
218803_at,0.9682,0.876849,-0.156387,-5.77937,-0.0504167,CHFR,"checkpoint with forkhead and ring finger domains, E3 ubiquitin protein ligase"
214033_at,0.9682,0.8769165,0.1563,-5.77939,0.0258008,LOC101930322///ABCC6P2///ABCC6P1///ABCC6,multidrug resistance-associated protein 6-like///ATP binding cassette subfamily C member 6 pseudogene 2///ATP binding cassette subfamily C member 6 pseudogene 1///ATP binding cassette subfamily C member 6
209628_at,0.9682,0.8769439,0.156265,-5.77939,0.0538579,NXT2,nuclear transport factor 2 like export factor 2
204199_at,0.9682,0.8769497,-0.156258,-5.77939,-0.0481042,RALGPS1,Ral GEF with PH domain and SH3 binding motif 1
217910_x_at,0.9682,0.8769584,0.156247,-5.77939,0.0295233,MLX,"MLX, MAX dimerization protein"
207963_at,0.9682,0.8769616,0.156243,-5.7794,0.0354667,KIF25-AS1,KIF25 antisense RNA 1
201198_s_at,0.9682,0.8770156,0.156174,-5.77941,0.0587292,PSMD1,"proteasome 26S subunit, non-ATPase 1"
41160_at,0.9682,0.8770418,-0.15614,-5.77941,-0.0454025,MBD3,methyl-CpG binding domain protein 3
209603_at,0.9684,0.8771902,-0.15595,-5.77944,-0.0255425,GATA3,GATA binding protein 3
204857_at,0.9684,0.8772988,-0.155811,-5.77946,-0.0948483,MAD1L1,MAD1 mitotic arrest deficient like 1
215251_at,0.9684,0.8773251,0.155777,-5.77946,0.0327463,,
202059_s_at,0.9685,0.8774731,-0.155588,-5.77949,-0.0360375,KPNA1,karyopherin subunit alpha 1
212835_at,0.9685,0.8775038,-0.155548,-5.7795,-0.0311638,FAM175B,family with sequence similarity 175 member B
